track_id,album_id,date_id,sound_id,virality_id,main_artist_id,streams_1month,popularity
TR003274,ALB232234,20070218,3274,3,41,5087,8.0
TR003275,ALB577485,20210319,3275,4,41,5688,33.0
TR003276,ALB911464,20100201,3276,3,41,5660,39.0
TR003277,ALB577485,20210319,3277,4,41,5702,12.0
TR003278,ALB378202,20071115,3278,4,41,4986,15.0
TR003279,ALB510422,20071115,3279,4,41,4682,59.0
TR003280,ALB212244,20120125,3280,4,41,5598,12.0
TR003281,ALB212244,20100000,3281,3,41,4918,10.0
TR003282,ALB239943,20070218,3282,4,41,4379,3.0
TR003283,ALB309096,20131211,3283,3,41,5729,79.0
TR003284,ALB378202,20071115,3284,4,41,5783,9.0
TR003285,ALB378202,20071115,3285,4,41,4948,7.0
TR003286,ALB378202,20071115,3286,4,41,4165,8.0
TR003287,,20100423,3287,4,41,4789,0.0
TR003288,ALB661595,20100423,3288,6,41,5626,1.0
TR003289,ALB577485,20210319,3289,4,41,5818,7.0
TR003290,ALB378202,20071115,3290,4,41,4421,8.0
TR003291,ALB275546,20100423,3291,3,41,4147,34.0
TR003292,ALB944174,20131211,3292,4,41,5771,67.0
TR003293,ALB378202,20071115,3293,4,41,4793,19.0
TR003294,ALB315062,20130101,3294,4,41,5100,48.0
TR003295,ALB577485,20210319,3295,4,41,5952,10.0
TR003296,ALB378202,20071115,3296,4,41,4145,9.0
TR003297,ALB378202,20071115,3297,4,41,5312,9.0
TR003298,ALB750303,20120823,3298,4,41,4160,46.0
TR003299,ALB212244,20120125,3299,4,41,4766,9.0
TR003300,ALB196232,20100423,3300,4,41,5624,65.0
TR003301,ALB430351,20080101,3301,4,41,4883,66.0
TR003302,ALB683784,20060101,3302,4,41,6013,61.0
TR003303,ALB578601,20150923,3303,3,41,5133,9.0
TR003304,ALB378202,20071115,3304,4,41,4657,9.0
TR003305,ALB577485,20210319,3305,4,41,4452,8.0
TR003306,ALB638869,20131211,3306,4,41,4716,62.0
TR003307,ALB438930,20131211,3307,4,41,4761,52.0
TR003308,ALB558389,20100423,3308,6,41,4149,0.0
TR003309,ALB738671,20060000,3309,4,41,4754,61.0
TR003310,ALB928542,20090401,3310,4,41,4945,62.0
TR003311,ALB378202,20071115,3311,4,41,5463,8.0
TR003312,ALB378202,20071015,3312,4,41,5328,7.0
TR003313,ALB137025,20100423,3313,4,41,5434,27.0
TR003314,ALB595341,20050000,3314,4,41,4029,9.0
TR003315,ALB354041,20070218,3315,3,41,4450,65.0
TR003316,ALB571610,20201106,3316,4,41,5337,25.0
TR003317,ALB387186,20250110,3317,4,41,4982,21.0
TR003318,ALB599687,20150925,3318,4,41,4022,6.0
TR003319,ALB809833,20080108,3319,4,41,5626,6.0
TR003320,ALB645808,20060101,3320,4,41,5564,23.0
TR003321,ALB354041,20070218,3321,4,41,5114,65.0
TR003322,ALB846367,20070218,3322,4,41,4146,75.0
TR003323,ALB222001,20070218,3323,4,41,5550,36.0
TR003324,ALB609517,20070218,3324,3,41,5183,2.0
TR003325,ALB810015,20130000,3325,4,41,5581,28.0
TR003326,ALB385998,20120101,3326,4,41,5522,0.0
TR003327,ALB859459,20060101,3327,4,41,5623,54.0
TR003328,ALB244597,20070218,3328,1,41,5050,21.0
TR003329,ALB435400,20050101,3329,4,41,4293,34.0
TR003330,ALB299763,20070211,3330,4,41,5359,66.0
TR003331,ALB244597,20070000,3331,4,41,5256,21.0
TR003332,ALB387186,20250110,3332,3,41,5499,15.0
TR003333,ALB721969,20131201,3333,4,41,4353,54.0
TR003334,ALB387186,20250110,3334,4,41,4403,18.0
TR003335,ALB683276,20070218,3335,4,41,5798,3.0
TR003336,ALB309096,20070218,3336,4,41,5518,68.0
TR003337,ALB273230,20070218,3337,4,41,5835,82.0
TR003338,ALB444201,20070118,3338,4,41,5536,75.0
TR003339,ALB335124,20070218,3339,4,41,5209,1.0
TR003340,ALB387186,20250110,3340,4,41,5323,9.0
TR003341,ALB387186,20250110,3341,4,41,5793,9.0
TR003342,ALB387186,20250110,3342,4,41,5172,10.0
TR003343,ALB387186,20250110,3343,4,41,5279,7.0
TR003344,ALB387186,20250110,3344,1,41,4325,6.0
TR003345,ALB387186,20250110,3345,4,41,4961,6.0
TR003346,ALB387186,20250110,3346,4,41,5449,6.0
TR003347,ALB387186,20250110,3347,4,41,4555,5.0
TR003348,ALB387186,20250110,3348,4,41,4417,8.0
TR003349,ALB387186,20250110,3349,4,41,4641,6.0
TR003350,ALB387186,20250110,3350,6,41,4495,5.0
TR003351,ALB387186,20250110,3351,4,41,4442,6.0
TR003352,ALB387186,20250110,3352,4,41,4862,7.0
TR003353,ALB387186,20250110,3353,4,41,5831,7.0
TR003354,ALB387186,20250110,3354,3,41,5028,5.0
TR003355,ALB387186,20250110,3355,4,41,4388,7.0
TR003356,ALB387186,20250110,3356,3,41,4166,5.0
TR003357,ALB387186,20250110,3357,3,41,5408,6.0
TR003358,ALB387186,20250110,3358,4,41,4778,7.0
TR003359,ALB387186,20250110,3359,4,41,5659,5.0
TR003360,ALB387186,20250110,3360,4,41,5334,6.0
TR003361,ALB983076,20020328,3361,1,5,22525,55.0
TR003362,ALB120943,20240510,3362,3,5,11794,43.0
TR003363,ALB874574,19940225,3363,1,5,9884,43.0
TR003364,ALB549740,19930225,3364,3,5,7011,37.0
TR003365,ALB983076,20020402,3365,2,5,8883,55.0
TR003366,ALB983076,20020000,3366,4,5,7966,53.0
TR003367,ALB983076,19960514,3367,2,5,6989,55.0
TR003368,ALB433564,20031114,3368,3,5,6801,50.0
TR003369,ALB983076,20020328,3369,3,5,5757,38.0
TR003370,ALB433564,20031114,3370,2,5,6045,50.0
TR003371,ALB559816,19960000,3371,1,5,4761,54.0
TR003372,ALB983076,20020328,3372,3,5,5348,40.0
TR003373,ALB120943,20240510,3373,1,5,4583,51.0
TR003374,ALB983076,20020000,3374,3,5,5339,45.0
TR003375,ALB559816,19960000,3375,1,5,5647,43.0
TR003376,ALB120943,20240510,3376,3,5,5572,20.0
TR003377,ALB559816,19960000,3377,3,5,5539,38.0
TR003378,ALB559816,19960514,3378,3,5,4388,26.0
TR003379,ALB746982,20230209,3379,1,5,4189,42.0
TR003380,ALB983076,20020329,3380,4,5,5414,27.0
TR003381,ALB433564,20031114,3381,3,5,4751,38.0
TR003382,ALB983076,20020328,3382,1,5,4880,44.0
TR003383,ALB433564,20031114,3383,3,5,4075,46.0
TR003384,ALB874574,19940225,3384,1,5,4534,38.0
TR003385,ALB559816,19960514,3385,3,5,4080,35.0
TR003386,ALB120943,20240510,3386,3,5,5776,35.0
TR003387,ALB906997,19980420,3387,1,5,4500,40.0
TR003388,ALB559816,19970000,3388,3,5,5131,36.0
TR003389,ALB433564,20031114,3389,3,5,4091,30.0
TR003390,ALB549740,19920712,3390,4,5,5349,15.0
TR003391,ALB433564,20031114,3391,3,5,4660,32.0
TR003392,ALB983076,20020329,3392,4,5,5815,27.0
TR003393,ALB874574,19940225,3393,3,5,5794,34.0
TR003394,ALB120943,20240510,3394,3,5,4662,24.0
TR003395,ALB559816,19960514,3395,3,5,5820,54.0
TR003396,ALB433564,20031114,3396,3,5,6011,42.0
TR003397,ALB120943,20240510,3397,3,5,5665,26.0
TR003398,ALB549740,19930000,3398,3,5,5706,23.0
TR003399,ALB120943,20240510,3399,3,5,4510,23.0
TR003400,ALB906997,19980507,3400,3,5,5167,32.0
TR003401,ALB983076,20020322,3401,3,5,4146,36.0
TR003402,ALB527573,20231027,3402,1,5,4202,35.0
TR003403,ALB559816,19960514,3403,1,5,6016,28.0
TR003404,ALB559816,19960514,3404,3,5,4667,25.0
TR003405,ALB587577,20240805,3405,3,5,5511,28.0
TR003406,ALB120943,20240510,3406,3,5,5630,27.0
TR003407,ALB120943,20240510,3407,4,5,5733,21.0
TR003408,ALB559816,19960000,3408,4,5,6014,21.0
TR003409,ALB906997,19980514,3409,1,5,4495,22.0
TR003410,ALB962325,19930000,3410,3,5,4094,20.0
TR003411,ALB962325,19991217,3411,1,5,4837,34.0
TR003412,ALB962325,19991203,3412,1,5,4273,34.0
TR003413,ALB433564,20031114,3413,3,5,4058,31.0
TR003414,ALB120943,20240510,3414,3,5,4735,37.0
TR003415,ALB549740,19930101,3415,4,5,5586,18.0
TR003416,ALB962325,19991217,3416,3,5,5149,29.0
TR003417,ALB900914,20001207,3417,1,5,4640,40.0
TR003418,ALB120943,20240510,3418,4,5,5324,28.0
TR003419,ALB874574,19940225,3419,3,5,4478,22.0
TR003420,ALB549740,19930000,3420,4,5,4041,17.0
TR003421,ALB874574,19940225,3421,4,5,5546,13.0
TR003422,ALB559816,19960514,3422,3,5,5265,26.0
TR003423,ALB900914,19970000,3423,4,5,5541,14.0
TR003424,ALB983076,20020328,3424,3,5,4090,34.0
TR003425,ALB906997,19980507,3425,3,5,5691,40.0
TR003426,ALB120943,20240510,3426,3,5,5254,22.0
TR003427,ALB962325,19991217,3427,3,5,5143,18.0
TR003428,ALB906997,19980514,3428,3,5,5264,27.0
TR003429,ALB962325,19991217,3429,1,5,5746,33.0
TR003430,ALB874574,19940225,3430,4,5,5189,12.0
TR003431,ALB549740,19930101,3431,3,5,5179,28.0
TR003432,ALB983076,20020329,3432,4,5,6000,33.0
TR003433,ALB906997,19980101,3433,3,5,5531,22.0
TR003434,ALB962325,19991217,3434,3,5,4898,34.0
TR003435,ALB534430,20041112,3435,4,5,5432,32.0
TR003436,ALB549740,19930000,3436,4,5,4792,12.0
TR003437,ALB433564,20031114,3437,3,5,4472,34.0
TR003438,ALB120943,20240510,3438,3,5,5208,21.0
TR003439,ALB983076,20020329,3439,4,5,5875,21.0
TR003440,ALB559816,19960514,3440,3,5,5878,25.0
TR003441,ALB874574,19940000,3441,4,5,4699,15.0
TR003442,ALB906997,19980507,3442,4,5,5070,18.0
TR003443,ALB906997,19980507,3443,4,5,4436,18.0
TR003444,ALB120943,20231208,3444,1,5,6009,38.0
TR003445,ALB874574,19940225,3445,3,5,5982,43.0
TR003446,ALB906997,19980514,3446,3,5,5315,20.0
TR003447,ALB433564,20031114,3447,4,5,5625,25.0
TR003448,ALB120943,20240510,3448,4,5,5446,21.0
TR003449,ALB962325,19991217,3449,3,5,5203,20.0
TR003450,ALB120943,20240510,3450,4,5,4119,16.0
TR003451,ALB900914,20001207,3451,4,5,4925,15.0
TR003452,ALB559816,19960514,3452,3,5,5365,25.0
TR003453,ALB921332,20240510,3453,4,5,5371,21.0
TR003454,ALB534430,20041112,3454,3,5,4761,28.0
TR003455,ALB559816,19960514,3455,3,5,5902,23.0
TR003456,ALB874574,19940225,3456,4,5,4347,12.0
TR003457,ALB906997,19980000,3457,3,5,5016,28.0
TR003458,ALB921332,20230428,3458,3,5,5396,21.0
TR003459,ALB962325,19991217,3459,3,5,5410,16.0
TR003460,ALB962325,19991217,3460,3,5,5313,22.0
TR003461,ALB962325,19991217,3461,4,5,4564,13.0
TR003462,ALB549740,19930101,3462,4,5,4325,14.0
TR003463,ALB433564,20031014,3463,4,5,5287,27.0
TR003464,ALB962325,19991217,3464,4,5,5213,10.0
TR003465,ALB906997,19980507,3465,3,5,4371,17.0
TR003466,ALB962325,19991217,3466,3,5,5427,20.0
TR003467,ALB906997,19980507,3467,4,5,4925,14.0
TR003468,ALB784582,19960000,3468,4,5,5351,21.0
TR003469,ALB433564,20031114,3469,4,5,5690,22.0
TR003470,ALB433564,20031114,3470,4,5,4352,27.0
TR003471,ALB874574,19940225,3471,4,5,4051,15.0
TR003472,ALB874574,19940225,3472,4,5,5574,14.0
TR003473,ALB906997,19980507,3473,4,5,5234,26.0
TR003474,ALB559816,19960514,3474,3,5,5415,20.0
TR003475,ALB559816,19960514,3475,3,5,5693,22.0
TR003476,ALB906997,20020329,3476,4,5,5622,40.0
TR003477,ALB433564,20031114,3477,4,5,5938,26.0
TR003478,ALB874574,19940225,3478,4,5,5089,18.0
TR003479,ALB549740,19930000,3479,1,5,4992,11.0
TR003480,ALB983076,20020322,3480,4,5,4818,19.0
TR003481,ALB962325,19991217,3481,4,5,4321,16.0
TR003482,ALB962325,19991217,3482,4,5,5159,14.0
TR003483,ALB120943,19930000,3483,2,5,4565,24.0
TR003484,ALB433564,20030101,3484,4,5,5862,25.0
TR003485,ALB549740,19930000,3485,4,5,5181,12.0
TR003486,ALB874574,19940225,3486,4,5,5200,11.0
TR003487,ALB962325,19991217,3487,4,5,4723,14.0
TR003488,ALB433564,20031114,3488,4,5,4115,20.0
TR003489,ALB906997,19980507,3489,4,5,4075,15.0
TR003490,ALB906997,19980514,3490,4,5,4860,10.0
TR003491,ALB669576,19940225,3491,4,5,4182,13.0
TR003492,ALB193064,19930000,3492,4,5,5231,4.0
TR003493,ALB962325,19991217,3493,4,5,5780,15.0
TR003494,ALB874574,19940225,3494,4,5,5781,10.0
TR003495,ALB874574,19940225,3495,4,5,5332,12.0
TR003496,ALB210992,20001117,3496,4,5,4436,3.0
TR003497,ALB906997,19980507,3497,4,5,5742,12.0
TR003498,ALB559816,19960514,3498,3,5,5788,19.0
TR003499,ALB906997,19980507,3499,4,5,4404,11.0
TR003500,ALB906997,19980507,3500,4,5,5489,12.0
TR003501,ALB874574,19940225,3501,4,5,4586,9.0
TR003502,ALB874574,19940225,3502,4,5,5620,11.0
TR003503,ALB874574,19940225,3503,4,5,6013,32.0
TR003504,ALB874574,19940000,3504,4,5,4072,0.0
TR003505,ALB962325,19991217,3505,4,5,5810,10.0
TR003506,ALB874574,19940000,3506,4,5,5260,11.0
TR003507,ALB874574,19940101,3507,4,5,5964,0.0
TR003508,ALB962325,19991217,3508,4,5,4942,11.0
TR003509,ALB433564,20031107,3509,1,5,5711,17.0
TR003510,ALB669576,19960000,3510,4,5,4137,10.0
TR003511,ALB342028,19960000,3511,4,5,4684,1.0
TR003512,ALB342028,19960000,3512,4,5,4146,1.0
TR003513,ALB193064,19930000,3513,4,5,5968,0.0
TR003514,ALB193064,19931225,3514,4,5,5649,0.0
TR003515,ALB210992,19970000,3515,4,5,5721,1.0
TR003516,ALB193064,19930000,3516,4,5,5893,0.0
TR003517,ALB546705,19960000,3517,3,5,4182,2.0
TR003518,ALB546705,19960000,3518,4,5,4784,1.0
TR003519,ALB210992,19970000,3519,4,5,4153,1.0
TR003520,ALB267231,19960000,3520,3,70,40889,57.0
TR003521,ALB267231,19960000,3521,3,70,16582,44.0
TR003522,ALB267231,19960000,3522,3,70,16180,35.0
TR003523,ALB316472,19990000,3523,3,70,14858,36.0
TR003524,ALB267231,19960000,3524,3,70,11563,35.0
TR003525,ALB266623,19980423,3525,3,70,11023,26.0
TR003526,ALB172256,19980423,3526,3,70,10862,60.0
TR003527,ALB294755,20060000,3527,2,70,13358,49.0
TR003528,ALB891046,20210212,3528,2,70,11811,43.0
TR003529,ALB359969,20010406,3529,3,70,11923,54.0
TR003530,ALB624332,20090522,3530,1,70,9651,50.0
TR003531,ALB468981,20130000,3531,1,70,8817,53.0
TR003532,ALB267231,19960314,3532,3,70,10391,40.0
TR003533,ALB316472,19990000,3533,3,70,7406,33.0
TR003534,ALB349430,20250418,3534,3,70,7292,55.0
TR003535,ALB349430,20250418,3535,3,70,7054,53.0
TR003536,ALB294755,20060620,3536,1,70,6171,49.0
TR003537,ALB714007,20240412,3537,1,70,6463,52.0
TR003538,ALB266623,19980423,3538,4,70,5882,31.0
TR003539,ALB349430,20250404,3539,3,70,6440,49.0
TR003540,ALB267231,19960000,3540,4,70,4755,33.0
TR003541,ALB349430,20250418,3541,3,70,4800,53.0
TR003542,ALB267231,19960514,3542,3,70,6022,39.0
TR003543,ALB316472,19990000,3543,4,70,4572,31.0
TR003544,ALB946793,20030523,3544,3,70,4917,56.0
TR003545,ALB399186,20150605,3545,1,70,5872,45.0
TR003546,ALB349430,20250418,3546,3,70,4322,53.0
TR003547,ALB266623,19980423,3547,3,70,4178,28.0
TR003548,ALB266623,19980423,3548,3,70,4985,31.0
TR003549,ALB349430,20250418,3549,3,70,4618,50.0
TR003550,ALB349430,20250418,3550,3,70,5141,54.0
TR003551,ALB266623,19980423,3551,4,70,5625,25.0
TR003552,ALB349430,20250418,3552,3,70,4287,49.0
TR003553,ALB266623,19980423,3553,4,70,5176,26.0
TR003554,ALB267231,19960000,3554,4,70,5024,27.0
TR003555,ALB349430,20250328,3555,3,70,4300,49.0
TR003556,ALB318626,19960514,3556,4,70,5263,34.0
TR003557,ALB316472,19990000,3557,4,70,4562,25.0
TR003558,ALB265281,20130618,3558,2,70,4992,82.0
TR003559,ALB266623,19980423,3559,4,70,4177,25.0
TR003560,ALB468981,20130524,3560,1,70,4934,43.0
TR003561,ALB316472,19990000,3561,4,70,4628,18.0
TR003562,ALB266623,19980423,3562,4,70,5662,26.0
TR003563,ALB267231,19960514,3563,4,70,4126,28.0
TR003564,ALB267231,19960000,3564,4,70,4850,29.0
TR003565,ALB267231,19960000,3565,4,70,4931,25.0
TR003566,ALB266623,19980423,3566,4,70,5468,25.0
TR003567,ALB468981,20130111,3567,1,70,5166,53.0
TR003568,ALB266623,19980420,3568,4,70,5350,22.0
TR003569,ALB266623,19980423,3569,4,70,5568,22.0
TR003570,ALB349430,20250418,3570,3,70,5741,46.0
TR003571,ALB266623,19980423,3571,4,70,4640,18.0
TR003572,ALB266623,19980423,3572,4,70,5091,39.0
TR003573,ALB384136,20210402,3573,3,70,5696,36.0
TR003574,ALB266623,19980423,3574,4,70,5996,17.0
TR003575,ALB267231,19960514,3575,4,70,5795,29.0
TR003576,ALB624332,20090619,3576,1,70,4757,37.0
TR003577,ALB359969,20010511,3577,4,70,4403,30.0
TR003578,ALB468981,20130000,3578,3,70,4993,13.0
TR003579,ALB266623,19980423,3579,4,70,5497,26.0
TR003580,ALB399186,0,3580,4,70,5000,15.0
TR003581,ALB384136,20210402,3581,4,70,4982,18.0
TR003582,ALB232321,20040000,3582,3,70,5693,40.0
TR003583,ALB491725,0,3583,1,70,4736,42.0
TR003584,ALB946793,20031003,3584,4,70,5736,20.0
TR003585,ALB399186,20160211,3585,1,70,4828,30.0
TR003586,ALB267231,19960000,3586,4,70,4669,23.0
TR003587,ALB267231,19960514,3587,4,70,4921,24.0
TR003588,ALB384136,20210402,3588,3,70,5539,18.0
TR003589,ALB624332,20090619,3589,4,70,4264,20.0
TR003590,ALB266623,19980423,3590,4,70,4406,16.0
TR003591,ALB359969,20010511,3591,4,70,5920,15.0
TR003592,ALB359969,20010511,3592,4,70,4363,14.0
TR003593,ALB384136,20210402,3593,4,70,5150,16.0
TR003594,ALB384136,20210402,3594,4,70,5174,17.0
TR003595,ALB946793,20040000,3595,4,70,4994,35.0
TR003596,ALB359969,20010511,3596,4,70,5305,15.0
TR003597,ALB624332,20090619,3597,4,70,4472,13.0
TR003598,ALB946793,20031003,3598,4,70,5120,33.0
TR003599,ALB359969,20010511,3599,4,70,4757,16.0
TR003600,ALB399186,0,3600,1,70,5339,20.0
TR003601,ALB468981,20130000,3601,1,70,4295,15.0
TR003602,ALB468981,20130000,3602,4,70,5156,14.0
TR003603,ALB946793,20031003,3603,4,70,4382,15.0
TR003604,ALB384136,20210402,3604,4,70,4570,12.0
TR003605,ALB359969,20010511,3605,4,70,4450,54.0
TR003606,ALB399186,0,3606,1,70,4378,45.0
TR003607,ALB359969,20010511,3607,4,70,5667,11.0
TR003608,ALB384136,20210402,3608,4,70,4583,16.0
TR003609,ALB294755,0,3609,4,70,5871,16.0
TR003610,ALB294755,20060609,3610,3,70,5957,33.0
TR003611,ALB946793,20031003,3611,4,70,5156,32.0
TR003612,ALB624332,20090619,3612,4,70,4298,20.0
TR003613,ALB384136,20210402,3613,4,70,4763,14.0
TR003614,ALB468981,0,3614,1,70,5613,24.0
TR003615,ALB359969,20010511,3615,4,70,4749,16.0
TR003616,ALB946793,20031003,3616,4,70,4186,14.0
TR003617,ALB399186,0,3617,4,70,5128,29.0
TR003618,ALB468981,0,3618,4,70,5707,18.0
TR003619,ALB172256,19960000,3619,1,70,5608,60.0
TR003620,ALB384136,20210402,3620,4,70,4363,13.0
TR003621,ALB294755,0,3621,4,70,5361,16.0
TR003622,ALB624332,20090619,3622,4,70,4454,12.0
TR003623,ALB946793,20031003,3623,4,70,4449,16.0
TR003624,ALB946793,20031003,3624,4,70,5766,18.0
TR003625,ALB384136,20210302,3625,4,70,4511,11.0
TR003626,ALB946793,20031003,3626,4,70,4539,16.0
TR003627,ALB624332,20090619,3627,4,70,4013,12.0
TR003628,ALB384136,20210402,3628,4,70,5757,11.0
TR003629,ALB294755,0,3629,3,70,5601,16.0
TR003630,ALB624332,20090619,3630,4,70,5270,11.0
TR003631,ALB946793,20031003,3631,4,70,5518,17.0
TR003632,ALB359969,20010511,3632,4,70,4316,10.0
TR003633,ALB946793,20031003,3633,4,70,4930,14.0
TR003634,ALB399186,0,3634,4,70,4717,29.0
TR003635,ALB399186,0,3635,1,70,4200,12.0
TR003636,ALB624332,20090618,3636,4,70,4987,12.0
TR003637,ALB468981,20130618,3637,4,70,5859,17.0
TR003638,ALB468981,0,3638,4,70,4090,14.0
TR003639,ALB294755,20060609,3639,4,70,4596,20.0
TR003640,ALB405790,20031003,3640,5,70,4429,21.0
TR003641,ALB946793,20031003,3641,3,70,4488,13.0
TR003642,ALB359969,20010511,3642,4,70,5833,15.0
TR003643,ALB399186,0,3643,6,70,4950,11.0
TR003644,ALB399186,0,3644,4,70,4947,11.0
TR003645,ALB294755,20060609,3645,4,70,5537,20.0
TR003646,ALB294755,0,3646,4,70,4321,17.0
TR003647,ALB624332,20090619,3647,4,70,4989,13.0
TR003648,ALB294755,0,3648,4,70,4873,16.0
TR003649,ALB399186,20150904,3649,4,70,5209,9.0
TR003650,ALB266623,0,3650,4,70,6017,25.0
TR003651,ALB294755,0,3651,4,70,5555,14.0
TR003652,ALB624332,20150904,3652,2,70,4810,12.0
TR003653,ALB399186,0,3653,4,70,5672,10.0
TR003654,ALB266623,20060000,3654,4,70,4354,25.0
TR003655,ALB399186,0,3655,4,70,4073,10.0
TR003656,ALB468981,20130000,3656,2,70,4423,12.0
TR003657,ALB399186,20150101,3657,4,70,4694,9.0
TR003658,ALB399186,20150904,3658,4,70,5035,8.0
TR003659,ALB267231,19970000,3659,4,70,5245,44.0
TR003660,ALB468981,0,3660,4,70,5836,13.0
TR003661,ALB624332,20090619,3661,4,70,5034,8.0
TR003662,ALB891300,0,3662,1,70,5016,3.0
TR003663,ALB359969,20010511,3663,4,70,4111,14.0
TR003664,ALB359969,20010511,3664,4,70,4081,10.0
TR003665,ALB690175,19970000,3665,4,70,5116,20.0
TR003666,ALB624332,20090619,3666,4,70,4890,7.0
TR003667,ALB946793,20031003,3667,3,70,5694,0.0
TR003668,,19970600,3668,5,36,65152,0.0
TR003669,,19970601,3669,4,36,4061,0.0
TR003670,,19920201,3670,3,36,4912,0.0
TR003671,,19970600,3671,4,36,4486,0.0
TR003672,,20140220,3672,1,36,4110,0.0
TR003673,,19970600,3673,4,36,5463,0.0
TR003674,,19970600,3674,5,36,4235,0.0
TR003675,,20031023,3675,1,36,5231,0.0
TR003676,,19950000,3676,4,36,4575,0.0
TR003677,,19970600,3677,4,36,4357,0.0
TR003678,,19930000,3678,4,36,4772,0.0
TR003679,,19930000,3679,4,36,5618,0.0
TR003680,,19930000,3680,4,36,4797,0.0
TR003681,,20201117,3681,3,36,5514,0.0
TR003682,,19970600,3682,4,36,4262,0.0
TR003683,,19930000,3683,4,36,5562,0.0
TR003684,,19970600,3684,4,36,4486,0.0
TR003685,,20031003,3685,4,36,5370,0.0
TR003686,,19970600,3686,4,36,5144,0.0
TR003687,,19930000,3687,6,36,5874,0.0
TR003688,,20140220,3688,3,36,4787,0.0
TR003689,,19970601,3689,4,36,4143,0.0
TR003690,,19930000,3690,5,36,4048,0.0
TR003691,,19930000,3691,4,36,5669,0.0
TR003692,,20080225,3692,3,36,5063,0.0
TR003693,,19930000,3693,4,36,5567,0.0
TR003694,,20031024,3694,3,36,4481,0.0
TR003695,,20031024,3695,4,36,4704,0.0
TR003696,,19930000,3696,4,36,4071,0.0
TR003697,,19930000,3697,4,36,5938,0.0
TR003698,,19970601,3698,4,36,5349,0.0
TR003699,,19930000,3699,4,36,5882,0.0
TR003700,,20030000,3700,4,36,4543,0.0
TR003701,,20140220,3701,4,36,5238,0.0
TR003702,,20080229,3702,3,36,5373,0.0
TR003703,,19970601,3703,4,36,4648,0.0
TR003704,,20031024,3704,4,36,5713,0.0
TR003705,,0,3705,3,36,5910,0.0
TR003706,,19930000,3706,4,36,5787,0.0
TR003707,,19930000,3707,4,36,5493,0.0
TR003708,,20031024,3708,4,36,4567,0.0
TR003709,,20031024,3709,4,36,4576,0.0
TR003710,,20080229,3710,4,36,5944,0.0
TR003711,,20031023,3711,4,36,4031,0.0
TR003712,,20000000,3712,4,36,5447,0.0
TR003713,,20080229,3713,4,36,5428,0.0
TR003714,,20031024,3714,4,36,5260,0.0
TR003715,,20080229,3715,4,36,5996,0.0
TR003716,,19970601,3716,4,36,4636,0.0
TR003717,,20031024,3717,4,36,4693,0.0
TR003718,,20031024,3718,4,36,4169,0.0
TR003719,,20031024,3719,4,36,4898,0.0
TR003720,,19940307,3720,4,36,4534,0.0
TR003721,,20140220,3721,3,36,4699,0.0
TR003722,,20031024,3722,4,36,5683,0.0
TR003723,,20031024,3723,4,36,5886,0.0
TR003724,,19930000,3724,4,36,4384,0.0
TR003725,,20080229,3725,4,36,4759,0.0
TR003726,,20031024,3726,4,36,5872,0.0
TR003727,,20050101,3727,5,36,4135,0.0
TR003728,,20080229,3728,5,36,4194,0.0
TR003729,,20031024,3729,5,36,4338,0.0
TR003730,,20080229,3730,4,36,5203,0.0
TR003731,,20140220,3731,4,36,4312,0.0
TR003732,,20031024,3732,5,36,5953,0.0
TR003733,,20050101,3733,4,36,4906,0.0
TR003734,,0,3734,5,36,5016,0.0
TR003735,,20200607,3735,4,36,4504,0.0
TR003736,,20080229,3736,4,36,4954,0.0
TR003737,,0,3737,4,36,5337,0.0
TR003738,,20080229,3738,4,36,5517,0.0
TR003739,,20110912,3739,3,36,5523,0.0
TR003740,,20210521,3740,4,36,5171,0.0
TR003741,ALB473291,20171117,3741,2,96,529347,46.0
TR003742,ALB473291,20180302,3742,2,96,421261,58.0
TR003743,ALB411579,20170519,3743,2,96,396509,52.0
TR003744,ALB950840,20160104,3744,2,96,252637,63.0
TR003745,ALB950840,20160502,3745,1,96,214251,47.0
TR003746,ALB473291,20180302,3746,1,96,211205,49.0
TR003747,ALB566424,20200605,3747,4,96,220157,46.0
TR003748,ALB950840,20161212,3748,1,96,195102,45.0
TR003749,ALB566424,20200605,3749,2,96,183503,56.0
TR003750,ALB473291,20180302,3750,1,96,213030,48.0
TR003751,ALB950840,20160630,3751,2,96,192213,51.0
TR003752,ALB669407,20230602,3752,2,96,170834,68.0
