id,title,primary_artist,youtube_video_id
TR306466,​LUNEDI’ - Unplugged (Amazon Original),Salmo,HxyaKsFfLXc
TR915052,105 Mi Casa Mashup: Salmo con Ho paura di uscire su Losing it,Salmo,F-Izmr02W5E
TR535015,IL CIELO NELLA STANZA - Unplugged (Amazon Original),Salmo,tKKbu9jlwWA
TR594016,L’ALBA - Unplugged (Amazon Original),Salmo,qw2spe1m7TY
TR590611,Introliberassociazione,Salmo,4CMTHJTyXPY
TR138676,LA PRIMA VOLTA - Unplugged (Amazon Original),Salmo,Tc-I9wXbSSU
TR154354,90 MIN - Unplugged (Amazon Original),Salmo,AdctrMyNuHM
TR919892,Venerdi 06 07,Salmo,l-V_v4LUULI
TR250368,ALDO RITMO - Unplugged (Amazon Original),Salmo,VOXoj25wp4g
TR908806,IL SENSO DELL’ODIO - Unplugged (Amazon Original),Salmo,ao8A2WvpSdw
TR867624,A DIO - Unplugged (Amazon Original),Salmo,1B54Ud5Iw0Y
TR902255,Non ci resta che l’odio (DJ Slait MashUp),Salmo,fxj_dG35UhI
TR994295,CRIMINALE - Unplugged (Amazon Original),Salmo,dCxTdWionco
TR488094,Sul serio?,Salmo,Awr_gOOJ1-w
TR497369,Planet Terror,Salmo,KDGThCyS_VY
TR671512,Here I Am,Salmo,66iJG6-bu5c
TR164709,La prima volta (Unother Version),Salmo,3cE8W2tNqjY
TR439677,Vuoto (2007),Salmo,weZFGELXqkA
TR744822,B-Queen RMX HC,Salmo,07pmGrhoHXM
TR792599,Intro,Salmo,dFmpc9PfrUE
TR884699,Il senso dell’odio RMX,Salmo,ZNTcHTxStyY
TR235292,Unzettoni,Salmo,-_xW1_5YbJ0
TR179994,Yoko Ono (Dub Version),Salmo,0wh-zJEX1ys
TR178809,Instabile,Joey (ITA),EuIDcldKRmM
TR589443,Dovrai,Joey (ITA),5TMMEETGPoA
TR735987,La Rockstar,Joey (ITA),6IfJsnYBI-I
TR874555,Maria Antonietta,Priestess,-Khe61uso_o
TR531637,Brava,Priestess,H-EgV4yGJVc
TR911172,Chef,Priestess,Q6qI_bBAl4U
TR932299,Amica Pusher,Priestess,I0pRxKtO8A0
TR962514,Brigitte,Priestess,obLmfTX_rD4
TR191667,Crudelia,Priestess,j6t-g--RuGs
TR673507,Cleopatra,Priestess,9KwV5N7xD6U
TR838709,Rendez-vous,Priestess,i0q6Hf98xwU
TR168582,Verde,Priestess,gm9ceXmH90w
TR702127,EVA,Priestess,Jq4g75lHun8
TR333973,BubbleGum,Priestess,3KR5Jj6-Qxo
TR248737,Andromeda,Priestess,xsuzT1SwyAk
TR131086,Torno Domani (Outro),Priestess,Bhcf8r6uk0o
TR233277,Buio Cosmico,Priestess,ZKI4Yy4dTtU
TR779207,Fata Morgana,Priestess,cwneaj-kjUs
TR108467,Xoxo,Priestess,GR2I_FOP2w0
TR891027,Monna Lisa,Priestess,JqgThurBNSw
TR972632,Alice,Priestess,xhtIyID0_i8
TR939123,Maria,Priestess,-Khe61uso_o
TR121894,Solo Gli Amanti Sopravvivono All’Amore,Priestess,pftuf7GOKPg
TR851169,Lupin,Priestess,KuvDzGz-408
TR246051,Lontana da te,Priestess,vL-Kv0cqBuw
TR223493,Persi,Priestess,H4aHTeBq7_M
TR682337,Eco,Priestess,u37auADx43Y
TR319832,Betty,Priestess,Me-hmRYlVC4
TR639667,Brigitte RMX,Priestess,1yKIpaxeAuw
TR522268,Lama d’argento,Priestess,BBP4jpfwGZs
TR888595,Fata Morgana (RMX),Priestess,cwneaj-kjUs
TR229385,Tutto bene,Priestess,zFhLhxEAJ9w
TR957728,Spezza cuori,Priestess,I0pRxKtO8A0
TR358946,Billy Tacos Freestyle,Priestess,JE77Ntjq-iw
TR386339,Maria Antonietta (Re-Edit),Priestess,aSvFUxKfDA0
TR994977,Acqua su marte,Tormento,-bKedzIM8HE
TR827474,Anime Inquiete,Tormento,UgF5zbKet3c
TR943014,Puzza di fighetta (Fabri Fibra & Nesli Diss),Tormento,UX3p-9f3ssw
TR331794,Dentro E Fuori,Tormento,65HnRQwZVm8
TR315554,Fredda,Tormento,f9DTNzS69Fw
TR931058,Per quel che ne so,Tormento,4ah0oPqNvHk
TR781066,Stai al gioco,Tormento,_a-h2hCPXw8
TR379454,Non smettere,Tormento,G7rXKwBlZBo
TR761403,Most Wanted Pt.2,Tormento,7k9UBazalFA
TR732756,2 Gocce di vodka,Tormento,Mj5BIdrmHX8
TR334934,Tutto Cambia,Tormento,6rJubPjj8ys
TR126927,A fuoco,Tormento,natEb6NmNnQ
TR711619,Se Mi Arrendo,Tormento,RlKrLhtX8So
TR448983,Terre aride,Tormento,NBT7gZhlR24
TR382622,In equilibrio,Tormento,HAEg3sDXGTY
TR925533,Dalla A Me,Tormento,2KiZvLek4V4
TR345081,Hai portato via,Tormento,vZlmC3QrQ1k
TR494663,Alba,Tormento,e5r1Z0QYWvs
TR138402,Mi piaci,Tormento,CQuhE_ngcyQ
TR230610,Non è finita qui,Tormento,noqDV-9vc78
TR167398,Corri,Tormento,8ZcDcEtZpeI
TR764120,Non ce n’è,Tormento,Lsnt02atfvk
TR149952,Kokai,Tormento,jOoKiwhkvtM
TR414011,Segreti,Tormento,UKyZ1DBSH9w
TR785911,Buio,Tormento,eXyTcFQsrXM
TR572270,The Bootyshaker,Tormento,CbRsGgtkCWU
TR575726,Liberi e legati,Tormento,FDIfkayN598
TR407373,Resta qui,Tormento,Ljgww_oAT88
TR446687,Ti seguirò,Tormento,ZGuUdGErNUo
TR455821,E’ il Momento,Tormento,TT7lLmv5yGk
TR581348,"Uno, Nessuno, Centomila",Tormento,20QkfKpjbbs
TR788930,Intro (Consigli che mi dai),Tormento,_ukQZbB1cuc
TR550951,Ancora,Tormento,Uspjp2nbU1c
TR217263,Il resto è inutile,Tormento,xrsnihH0PQ0
TR825208,L’ho fatto per te,Tormento,9BIi9X-JqSQ
TR787370,Sentimi,Tormento,noSzzImPPQI
TR102302,Volo,Tormento,JruPDeZyT2g
TR430955,Distorsioni,Tormento,KQSay1bYMto
TR343312,Artisti,Tormento,q0k1c1saaj4
TR323294,Bombami,Tormento,ioV0xp0LTJ4
TR672369,Sei me,Tormento,6jJuyak6aWk
TR775515,Dynamite,Tormento,KFQsec9y2d4
TR208683,La mia passione,Tormento,7G5uQ7gorJI
TR899171,Un pensiero positivo,Tormento,ffwIE2TFO0c
TR919459,Se ti girassi,Tormento,r6OTtVqo_UI
TR148720,Selvaggi,Tormento,jI_gQc1fDg0
TR549862,Una giornata del cazzo,Tormento,Q2VcuqLjpiY
TR450773,Stabbin U,Tormento,DzkXGwJvk9k
TR800507,Alibi,Tormento,jZvH9JitQZ0
TR332211,Rollalo,Tormento,go9bRpD8CYo
TR755340,La mia musica [Parte I],Tormento,waewZW29T8E
TR194365,Solo tu,Tormento,FV8lLUp_eCg
TR727266,My Life,Tormento,Qs5oF48nhTw
TR333133,Chiacchiere e Carnevale,Tormento,Yzd89UyOI1Q
TR190086,Stupida,Tormento,Z5gWzKXYEFk
TR504081,Un brutto ricordo,Tormento,By7BwFkBoUg
TR337984,No xè pensieri,Tormento,gM-_YJEcPjg
TR939554,Sweety,Tormento,-bKedzIM8HE
TR448538,La mia musica [Parte III],Tormento,F5QhccC1Hgg
TR846554,Come sei,Tormento,1rkvcjDUBBI
TR183289,Dipende da te,Tormento,lrPmHsAvoRY
TR345672,Bomba,Tormento,CP2rzQ13tmM
TR180749,La mia musica [Parte II],Tormento,IhhCAbSwd9E
TR763558,Ma dai!,Tormento,ARdleMeYJf4
TR893294,Così come sono,Tormento,QxmOTJxVXt0
TR631908,Lo fai benissimo,Tormento,6luoNH6OZAs
TR513702,Karma,Tormento,OdNuXv9XQdE
TR407122,Artisti (Accappella),Tormento,Q748aD-mGxc
TR157120,Artisti (Strumentale),Tormento,LiXaV1ApVow
TR954036,Pleasantville,Nitro,O5JZ8kfbZ0A
TR969166,Storia di un defunto artista,Nitro,3GsfoK-s3Ww
TR334548,Margot,Nitro,WmyrEjXmnYg
TR491048,Baba Jaga,Nitro,6AQMVoOZ7Lw
TR873548,Rotten,Nitro,WN74w84-72o
TR447050,RAP SHIT,Nitro,bNBcDMvc0UM
TR596034,Infamity Show,Nitro,i6sr-_tMaCs
TR761009,Horror Vacui,Nitro,hWmr5uBhPzs
TR444558,Chairaggione,Nitro,c8gsgUb3Dt8
TR704020,San Junipero II,Nitro,fp6KbVOvqqs
TR361704,Storia di un presunto artista,Nitro,AY7H3PP5jXg
TR170968,The Dark Side of the Mood,Nitro,PjNa5bHbukc
TR406455,San Junipero I,Nitro,lVSFdgHHQZ8
TR413794,Ok Corral,Nitro,BW20L9K3PUg
TR902051,Passepartout,Nitro,l-m1w8L-cL8
TR793182,Ho fatto bene,Nitro,GSC_FyukDbA
TR473662,Buio Omega,Nitro,ztOp0x6sZEA
TR806783,GarbAge,Nitro,xtg9nBL7-y0
TR518698,Rivivere,Nitro,dpPBFFNAQZU
TR835497,OKAY?!,Nitro,JlW7LBmgye0
TR459629,Sassi e diamanti,Nitro,glIdatUd5gw
TR310890,VLLBLVCK,Nitro,79v8JoA10gU
TR447175,The Same Old Story,Nitro,OxBeukYct6w
TR307656,Avvoltoi,Nitro,uDy48W4cl1A
TR309734,Libellule,Nitro,NYxvm23KHmM
TR234234,Last Man Standing,Nitro,KMeYQMpUAHQ
TR663359,0,Nitro,-WKHL5l5qxo
TR194568,V!olence,Nitro,iqK-07YEIfA
TR327383,Suicidol,Nitro,3GsfoK-s3Ww
TR881487,Stronzo,Nitro,F-1TbAtIii4
TR824277,Back Again,Nitro,I7I3pzj-BjE
TR906049,Cicatrici,Nitro,0YEvLlSouGc
TR842807,MURDAMURDAMURDA,Nitro,0ixqCk5ZlgY
TR186700,Saturno,Nitro,v_cLSjj8IM4
TR405083,Ong Bak,Nitro,jY2Vb5262G0
TR966416,N.V.M.L.,Nitro,eybDrXxQbLY
TR245683,Without You,Nitro,GGi51iw14U8
TR147215,Bipolar Mind,Nitro,DsW1cIL7eFk
TR415872,Wormhole,Nitro,jZKHoBEIYvg
TR696584,Come non detto,Nitro,g17iVLwneyA
TR768114,No privacy / No caption needed,Nitro,4JwxkRyfVKo
TR422672,OK BOOMER,Nitro,KoRUJ8KWcoE
TR685853,Mr & Mrs Smith,Nitro,NJSRs0zTn7c
TR241733,Blood,Nitro,KxVWpW4sgrk
TR664932,Lucifero,Nitro,VETvRUtRjKI
TR625782,Gostoso,Nitro,CvkNwpceMHg
TR673851,Dead Body,Nitro,yB6opnzEaVo
TR750868,DM,Nitro,XqvGRgERgFk
TR199204,All In,Nitro,kDq-qLHoCk4
TR378442,Animalz,Nitro,jfOC9nBkUWI
TR923166,Rispetto,Nitro,Upit_Ki53_c
TR864329,Too late,Nitro,fDxqGXigaYE
TR790475,Glock Party,Nitro,B8FY790j-0w
TR542388,Ossigeno,Nitro,1wEcsdLPh4U
TR997536,L’oracolo di Selfie,Nitro,Qaytr0Qkckg
TR281647,Danger,Nitro,sqVKHxFEVDM
TR816077,Family Affair,Nitro,L7ollS7SMXM
TR196808,Twinbeasts,Nitro,sPpBuujPeWg
TR269073,Kill Them All,Nitro,xQ9G_2g10ao
TR422122,Solo Quando Bevo,Nitro,Xao1i1ICCz0
TR666604,"Stronzo, Pt. 2",Nitro,F-1TbAtIii4
TR772342,IN HEAVEN,Nitro,RNQj7VnRtpU
TR709982,BARSMAGEDDON,Nitro,zKEzxHAlVoM
TR586644,FANGORIA,Nitro,T2k3fEkbgMg
TR790081,Chica,Nitro,4eVejjqtYXc
TR587900,TI DIREI,Nitro,4wmTi1ZI3DU
TR866176,Mr. Anderson,Nitro,a2jmS26i_9A
TR358596,F.P.S.,Nitro,LCvVspCBi60
TR422775,64 Bars,Nitro,FEFqtHeVxXg
TR486621,OUTSIDER,Nitro,RZ78DMhbmtE
TR530791,Rotten 2,Nitro,WN74w84-72o
TR170216,PARANOIA,Nitro,0OOGZa5AFu0
TR763511,CONTROL,Nitro,6usPI87icGc
TR668464,Piombo e Fango 2013,Nitro,qei-_UjWcIc
TR467947,ANYWAY,Nitro,kbWYxjSX7pw
TR849049,FIORI,Nitro,gqxerZE6HxY
TR963651,FULL IMMERSION,Nitro,vfgCE8iGDhM
TR519616,ABISSI,Nitro,50FymSJnPQk
TR544403,DEATH NOTE,Nitro,HdQt6ExHV9A
TR363656,SNAKES,Nitro,N5UQU3wXbhc
TR614693,BMW,Nitro,Eo5pTxsh_Ns
TR106547,N.N.F.,Nitro,lkJjyrG2JOs
TR991000,Per un paio di dollari,Nitro,o3C2op41qw0
TR971840,Scappa,Nitro,SFNAIgRLrIU
TR937610,We takin’ it back,Nitro,vEj-cPtJW0A
TR968894,105 Mi Casa Mashup: Nitro canta Rap shit su Bop,Nitro,6gJMph2ofTk
TR311527,Radio105 Freestyle,Nitro,QblLCUfNe0k
TR558758,This is Italia,Nitro,O5JZ8kfbZ0A
TR768224,Covid Freestye (Nitro),Nitro,U2yFMr4qLWw
TR948835,One Take FM Free Mic,Nitro,2lqnIu6BhiQ
TR568519,Buon Umore Freestyle,Nitro,xaRLHraueos
TR209165,Gotham,Shiva,_rWrnS3-2Bs
TR715880,Auto Blu,Shiva,6yLTeigxW40
TR391538,Take 5,Shiva,YWg6shyG1M0
TR536704,Mon Fre,Shiva,YZMVk7BF_-w
TR925464,Soldi in Nero,Shiva,xY_JpZBABIM
TR281478,Bossoli,Shiva,R7pqvrFZpO4
TR734958,Milano Ovest,Shiva,MOOyhgoT0JU
TR750465,Polvere [2024],Shiva,bSynRASmtv8
TR320505,Syrup,Shiva,QejrI49Ob7o
TR456320,Chance,Shiva,KBXPgUj0BZA
TR172807,Calmo,Shiva,7b-04uVIR44
TR775878,Alleluia,Shiva,nZdNV5PnZws
TR853517,Acciaio,Shiva,TiKbMp2BxcM
TR589835,Fendi belt,Shiva,UItBxmhtV8M
TR516801,Pluh,Shiva,aZ7ijVhq0zw
TR257586,Lettera a Draco,Shiva,ogYpqUcnC_4
TR493577,Non sto più in zona,Shiva,7AawvIsGR2s
TR563634,Tutto o Nada,Shiva,4Haaywg4bOU
TR328854,6 AM,Shiva,-paZe04cxos
TR305847,Milano Angels,Shiva,2u4vIlhLnjw
TR657339,Kooda RMX,Shiva,-_JTN2hvh2A
TR248128,Sete,Shiva,BNB8Op-ZFRU
TR182220,Non lo Sai,Shiva,gbcYVcAaIIc
TR679235,Don’t Cry No More,Shiva,HZsi_-iY1II
TR737734,Niente da perdere,Shiva,0sFbKTBTu-c
TR157826,First Day Out,Shiva,2R8wWmZSTYw
TR183525,Paradise,Shiva,PbP_-Xs0Di8
TR569463,Big City Life RMX,Shiva,iZ-qZf1Emf8
TR542481,Un milione di volte,Shiva,cMur-BHf2CE
TR787632,Let’s Go,Shiva,Vd64FPI3C-8
TR779734,Pensando a lei,Shiva,PbP_-Xs0Di8
TR578879,Diario di Noel,Shiva,Zk3ou_bUWgY
TR771553,Replay,Shiva,yXBXXM09YdA
TR805257,Milano Shotta Freestyle,Shiva,oK19Qt-p_G8
TR834859,Vorrei,Shiva,_mkIGhbeMLM
TR882384,Aston Martin,Shiva,sBtYmYTD2d0
TR512946,Take 1,Shiva,J9u0j-LYDXU
TR820796,Della gang,Shiva,A_UCGnBulHI
TR828702,105 Mi Casa Mashup: il freestyle di Shiva su From Time,Shiva,_w0AJfID2DY
TR161872,Digos,Shiva,XUU5bVHkthc
TR227876,Guai,Shiva,XYiiluTyFRc
TR888060,Domani,Shiva,OZt_-2cQTBc
TR719420,Santana,Shiva,foASRpGpJFs
TR109610,Bibidi Bobidi Bu,Shiva,BTRsFk0bsv8
TR714510,Come no,Shiva,tI5cSRA01Fk
TR911154,Mastercard,Shiva,T91syzN-Gjo
TR968996,La mia storia,Shiva,hhgHU5IioYA
TR813122,Giuro su Dio Freestyle,Shiva,bNrcMh6r3oQ
TR643632,Rollie AP,Shiva,tEBFuzlUaUM
TR440205,Thotiana RMX,Shiva,-_JTN2hvh2A
TR310485,Dolce vita,Shiva,FMJmyODnPmo
TR984860,Take 4,Shiva,dWcipGS717Q
TR525571,Cicatrici,Shiva,NPYLnypbrTk
TR488392,Volo Express,Shiva,Kh6-3IPlobE
TR211269,Elicotteri,Shiva,mvbtAFRHEmQ
TR618390,Giovane re,Shiva,ko2g32JYtY8
TR200184,Scarabeo,Shiva,NqzhBnGnFms
TR504799,Soldi Puliti,Shiva,FCMF7U7GB10
TR946359,Un Altro Show,Shiva,6hhcvuPCpbQ
TR388777,Whip,Shiva,8XL9abMWSK8
TR898103,Cambierà,Shiva,0Clc0SUwA3I
TR716162,Idee chiare,Shiva,QlnmrMpyeTk
TR107511,Ragazzi miei,Shiva,vdRPi7SHOfs
TR477959,Cup,Shiva,hHwxeumOJyY
TR209229,Ride or Die,Shiva,KE06C26PfFI
TR706130,Bicarbonato,Shiva,TYrD1xTV8eg
TR330975,Non Sai Niente,Shiva,T06hPbdjLF4
TR225966,Riflessi Rossi,Shiva,IwnZEWQ0bdE
TR915848,Non è Easy,Shiva,JcJTc3pe6s4
TR486510,Collane e bugie,Shiva,wmUXse5G7Q8
TR888355,Diversi,Shiva,hhcFziRwK5c
TR849215,Radar,Shiva,1EAVH26kSNU
TR144170,I can fly,Shiva,vmDsWFYmJEI
TR601023,Teste di cazzo,Shiva,03UA2ioB-ZE
TR525931,Pensando a lei 2,Shiva,t0oWGgcXad8
TR683989,Figlio della Calle,Shiva,gRsr9kc3bjg
TR230952,Corvi,Shiva,EBHIKeKVHuY
TR655568,Champagne + Tiffany,Shiva,-czmG9bLQKc
TR712050,Santana Season,Shiva,_rMeABaD4zA
TR822526,Take 2,Shiva,-lhdyAJgUK4
TR507718,Milano Demons,Shiva,yjs9SJ3L4UA
TR429962,100 OPPS,Shiva,85_2dgWqrhs
TR263218,Take 3,Shiva,qipCa7rTurc
TR187668,Diamante,Shiva,zSorDvaHaHQ
TR739091,Arsenico,Shiva,maJSDwqTVSI
TR810245,Il diavolo chiama,Shiva,NO0DU5BG5Js
TR686222,3 Stick Freestyle,Shiva,bNrcMh6r3oQ
TR131935,Barrio,Shiva,MIirIHihf30
TR247772,X Sempre,Shiva,0sFbKTBTu-c
TR178298,Civico 30 freestyle,Shiva,Gs9g5pQoy5c
TR464052,Polvere,Shiva,bSynRASmtv8
TR261852,Fuoco,Shiva,mWtkwDtpIXQ
TR783873,Charts Global,Shiva,-3ZK9ji-gcw
TR374912,Diego,Shiva,TiKbMp2BxcM
TR616900,Messaggio in Segreteria (interlude),Shiva,Cg-z9qui1nA
TR866967,Il mio nome,Shiva,2eTNO8h0wPY
TR776466,Buio,Shiva,qqTY8ENzI4U
TR837405,Se Fosse Per Me,Shiva,m_lo8wSrQ-U
TR397810,Cellphone,Shiva,0r0_smp0slw
TR713595,Problema,Shiva,XSevuPEK0gk
TR916612,Esse,Shiva,dMfEsVJaV-0
TR487603,Superstar,Shiva,dWcipGS717Q
TR391031,Regina del Block,Shiva,lrjVUM7g4EU
TR598389,Red Barz RMX,Shiva,I61eHo-QWQY
TR191251,Jackson,Shiva,G0_ofx5jWwg
TR383101,Naturale,Shiva,qVeX274Lg94
TR360266,Soli,Shiva,ty3Z058iVKQ
TR963745,Mujer,Shiva,NOuqt8NDNO4
TR658494,Lassù,Shiva,Avxnpi23R94
TR219568,Syrup RMX,Shiva,QejrI49Ob7o
TR237707,Megatron,Shiva,l7nJOOohNXY
TR597304,Dimenticare,Shiva,2kKtNpPNeaI
TR645140,Montecarlo,Shiva,etRmmuobkSw
TR959140,Sei qui,Shiva,j1Q9A6e7uOQ
TR311491,Ragnatele,Shiva,k3l95VuLBjE
TR259762,Camelot RMX,Shiva,6EE0HbLW37k
TR858810,Anima,Shiva,FmnHiFr9Gs4
TR124073,Tanti Cuori,Shiva,EeQcocvejBY
TR306810,STAI ZITTO Freestyle,Shiva,3SM7acJckkA
TR165635,Spirito,Shiva,Bdm4KN9XsLA
TR133102,Cose che non ho,Shiva,AHJfqklfC5c
TR389098,Hi-tech freestyle,Shiva,5ln8P7G3lw0
TR392843,Bossoli RMX,Shiva,R7pqvrFZpO4
TR978028,Fendi belt RMX*,Shiva,UItBxmhtV8M
TR416687,Rover*,Shiva,lcCZuZbrm8E
TR108192,Ai fantasmi,Shiva,0kgInk1NRaw
TR903355,Inspiria,Shiva,-vEMkrDfQXU
TR344394,La Via Del Guerriero,Shiva,9fv_jNyJuO8
TR243813,Verso orizzonti,Shiva,Snaxl6RNzGc
TR918743,Luna blu,Shiva,YvR3FnkPxuQ
TR685016,Globo*,Shiva,wmqrixfrIKE
TR586134,Misery deve morire,Shiva,7cKloxqwoWc
TR674912,Vetro Oscurato*,Shiva,jFAMd8W8cdo
TR101420,Tre Volte*,Shiva,HCA87PbP26M
TR990190,Luce in strada,Shiva,Lg9ELs2_62c
TR507780,Piccolo principe,Shiva,Zl3xbj3DYUU
TR641702,Diamanti*,Shiva,zSorDvaHaHQ
TR857902,Problemi Sull’iPhone*,Shiva,
TR198691,Town*,Shiva,iZ-qZf1Emf8
TR249257,I Miei G*,Shiva,aWxyqLsZDvg
TR732834,Amen,Shiva,78ITTiAX2k8
TR719538,Cup RMX*,Shiva,hHwxeumOJyY
TR134678,Cash In Cash Out*,Shiva,cd-n2fVFvSw
TR953598,OVER (versione originale),Shiva,eLQ9ru_fF1Q
TR968431,105 Mi Casa Mashup: Shiva con Aitch (Make it shake) su Ayy Macarena,Shiva,hIoHY7IGeyc
TR341993,Stick*,Shiva,bNrcMh6r3oQ
TR247843,Pull Up*,Shiva,6s7Kao4gys4
TR903154,Trap Take Radio 105,Shiva,hr64K6Lieg4
TR284067,Freestyle Radio Deejay,Shiva,xIn01lElGew
TR383001,Lexus*,Shiva,75nwqcUJOkk
TR831636,Di Più*,Shiva,FCMF7U7GB10
TR656260,INTRO VERSO,Shiva,e9sI9rZS0Bo
TR974293,Galassie*,Shiva,CIA0UkwgL_o
TR900900,Loto Terreno,Shiva,LcKq6LShXsc
TR730832,FOLLIA GENIALE,Shiva,hNf4oB0JTQo
TR169769,OGNI GIORNO,Shiva,fV60EDoHVw8
TR824572,Grammi,Shiva,yWxocAVKvUA
TR806797,Giovane Egoista*,Shiva,POP-aU20wg4
TR476369,Mayday*,Shiva,AWdP9R2CCsc
TR521844,Back In Blood RMX,Shiva,0-Tm65i96TY
TR666165,Creature,Shiva,ybWkl_A_aEc
TR902662,PDF UNITED SHOW Freestyle,Shiva,0D0xfh_SSb4
TR689039,Catch Up Freestyle,Shiva,Yw2vhYhpMcA
TR583402,Nuvola Bianca,Shiva,4YT6nxjAJOY
TR852446,Supercar*,Shiva,YXmzkyXlLiE
TR434127,Toro Freestyle,Shiva,oK19Qt-p_G8
TR411284,Fortuna*,Shiva,RmiS7n7Z8WI
TR622110,Oscurità*,Shiva,PIrNLmMPIgA
TR593589,Ogni mio sbaglio*,Shiva,0sFbKTBTu-c
TR345919,Madonnina*,Shiva,YWg6shyG1M0
TR119794,I can fly (SNIPES Session),Shiva,bhA0NJc4Lqc
TR303768,Seven,Caneda,4d_qHiJRqcA
TR251553,Unpodi,Caneda,peAhRUm6BME
TR368157,Banditi,Caneda,hPCDTUNKBJI
TR504051,Samurai,Caneda,JACs-U6A2tU
TR162842,Angeli da bar,Caneda,YBa7WAyUtO8
TR809337,Oro,Caneda,VE4xHJaww4Q
TR791535,La Vita Sognata Degli Angeli,Caneda,dLoUZ6kyCcc
TR386088,In un mondo perfetto,Caneda,YBa7WAyUtO8
TR964944,Lucciole,Caneda,25KZ6hf8Gmc
TR558378,Mickey & Mallory,Caneda,aDHabLrnGb8
TR701869,Zoe,Caneda,OY9JDU161vM
TR979524,Lucciole RMX,Caneda,hJqSO_ZQQfI
TR484144,Sawo,Caneda,P6Zgrfi4SDo
TR640495,Dove le balene vanno a nascondersi,Caneda,4AbsEJt3ssM
TR521092,Il cacciatore di draghi,Caneda,yA7hVPQYDSg
TR873497,Lo specchio,Caneda,kLVD_Aufaxc
TR171175,Buonanotte,Caneda,lQKIDlQE_VE
TR642707,Zero Santi,Caneda,PlkXg133nUs
TR609821,Nubi Basse,Caneda,kLKNfDUORiQ
TR834146,Via da Las Vegas,Caneda,2vnptkF4xuA
TR207134,Diamanti,Caneda,AaKC5avzN08
TR913919,Napoli,Caneda,sn2-vu4wF8s
TR329323,C’Era Una Volta,Caneda,-Jnoya3JpBw
TR797680,Dio non è al momento raggiungibile,Caneda,Af85wco2v10
TR682895,Eroi,Caneda,5vXL6OxMzXY
TR416171,Piccola Tigre,Caneda,iXAoHN2d7FY
TR634768,Raffaello,Caneda,PXOgFeAKBzQ
TR998011,Zero,Caneda,PlkXg133nUs
TR703344,Marilyn,Caneda,14N6npcn_Fo
TR310342,La promessa di Pinocchio,Caneda,UR5DBqX0jr4
TR742778,Blu,Caneda,pw0Tw5UgnAM
TR847617,Miami,Caneda,xpVfcZ0ZcFM
TR950758,Titoli Di Coda (Dimenticare Milano),Caneda,lQVXr4G-fSg
TR576707,Sogni,Caneda,xcYADSOD-Gg
TR159535,Andromeda,Caneda,CUtJVehsAQw
TR498767,Ragazzo Padre,Caneda,VE4xHJaww4Q
TR303307,Heroine,Caneda,g7nmJ0VlDno
TR368012,Cuore Nero,Caneda,mDW_WGtepbs
TR401491,N.E.D.A.,Caneda,9J4EDMCtK1o
TR383818,Scritto nell’acqua,Caneda,2nWwV0DkrIg
TR787868,Cartoline Dalla Luna,Caneda,J3-iWzDcqKM
TR145334,Ultima fermata prima della luna,Caneda,fbn-GxrMqa4
TR231258,XMatteo,Caneda,JQA7F99zLeY
TR861289,La bella e la bestia,Caneda,FODnkJ658Ng
TR442095,Il figlio del bandito,Caneda,cK1kDLkvD18
TR399254,La dolce vita,Caneda,CUtJVehsAQw
TR360583,Il ladro di cuori,Caneda,16MgvB9waeI
TR220284,Nuovo Battisti,Caneda,PnZYtDsxEr0
TR532765,Quando la canzone finisce spara!,Caneda,IUepkpjjrLU
TR825928,Porno,Caneda,Oy26LnUpYpw
TR582128,Pelle,Caneda,--l9ZhMKbLc
TR414597,Ahahahahah,Caneda,Wga6coYDcHY
TR393008,Tutti i miei chiodi,Caneda,1IlxSutOIpQ
TR654700,Gabriella Ferri,Caneda,sD_JE7e-m-0
TR611378,Fame,Caneda,7qAiiEsEcZ0
TR385232,Nonlai/Olla,Caneda,tPY5NukGLGI
TR592015,Craxi era,Caneda,ZIwUIZTPFlU
TR606506,Marlon Brando,Caneda,PCrWTFbG3EE
TR519723,Il Perdente,Caneda,VE4xHJaww4Q
TR783975,Giovane zarro,Caneda,QWz2XJ1AloI
TR676363,Amo Ki Sa Dare Tre Gocce Di Sangue,Caneda,IrQvq8W1eFc
TR672624,Resta Sveglia,Caneda,br5gh6ucmRs
TR420024,Algebra,Caneda,NybHckSEQBI
TR942630,Che Fai Dormi ?,Caneda,XLj_ZdxqKI4
TR886425,Icaro,Caneda,0KtJsfjTWjQ
TR347525,Peter Pan,Caneda,FPHBC_WY5RA
TR981981,Freddo,Caneda,gNljCM5lFjI
TR488818,Bugia,Caneda,W3Hqcv7HObw
TR415555,Mancanze,Caneda,PnZYtDsxEr0
TR186909,Alice,Caneda,J8nx9bYb_XU
TR627240,Adam.01,Caneda,Z4RqY6MA-fY
TR211667,Oppio,Caneda,IpiV26UTmYY
TR948510,La notte,Caneda,lQKIDlQE_VE
TR412147,Me,Caneda,fngnYMyESio
TR193997,UFO,Caneda,nVdBDU3JBjg
TR103678,Mito,Caneda,ixejG3SO3Vs
TR674494,Intro/Edit,Caneda,znDgBy2mHbc
TR296199,Ossessione Dei Profeti,Caneda,ObspHFteHCI
TR392195,Che Fine Ha Fatto Jesse James,Caneda,34r9IAoJ1e8
TR164564,Lezioni Di Sogni,Caneda,2d9SUXuy7fY
